time,Bx,By,Bz,BT
37.443007,3.59,29.52,-22.64,37.38
37.452823,3.67,29.98,-22.44,37.62
37.463187,3.71,29.93,-22.63,37.70
37.473083,3.71,29.96,-22.66,37.75
37.484321,3.73,29.84,-22.69,37.67
37.493610,3.72,29.89,-22.72,37.73
37.503052,3.72,29.94,-22.73,37.77
37.512693,3.57,30.04,-22.72,37.83
37.522703,3.59,30.09,-22.59,37.80
37.532872,3.57,30.06,-22.67,37.82
37.547471,3.57,30.37,-22.47,37.95
37.552294,3.60,30.29,-22.35,37.82
37.562997,3.56,30.37,-22.31,37.85
37.572665,3.53,30.28,-22.35,37.80
37.582858,3.50,30.07,-22.35,37.63
37.592573,3.59,29.95,-22.47,37.62
37.602539,3.64,29.62,-22.63,37.45
37.613979,3.55,29.48,-22.66,37.35
37.622503,3.50,29.33,-22.70,37.25
37.633038,3.50,29.21,-22.72,37.17
37.642526,3.51,29.12,-22.77,37.13
37.652812,3.62,29.08,-22.90,37.19
37.662837,3.70,29.12,-22.90,37.23
37.672691,3.67,29.15,-22.96,37.28
37.683239,3.67,29.33,-22.88,37.38
37.692980,3.73,29.52,-22.86,37.53
37.702905,3.78,29.76,-22.74,37.64
37.713609,3.83,29.95,-22.88,37.88
37.731377,3.87,30.13,-22.91,38.05
37.734201,3.83,30.26,-22.70,38.02
37.751767,3.77,30.35,-22.85,38.18
37.754666,3.77,30.23,-22.75,38.02
37.762918,3.77,30.00,-22.85,37.90
37.773284,3.82,29.79,-22.81,37.72
37.782652,3.77,29.60,-22.81,37.56
37.792875,3.75,29.66,-22.72,37.55
37.802739,3.75,29.65,-22.69,37.52
37.813154,3.73,29.61,-22.62,37.45
37.823173,3.76,29.66,-22.57,37.46
37.832702,3.81,29.85,-22.40,37.52
37.842440,3.79,30.22,-22.36,37.78
37.853050,3.75,30.37,-22.50,37.98
37.864799,3.78,30.44,-22.59,38.10
37.877458,3.78,30.29,-22.63,38.00
37.882350,3.75,30.12,-22.64,37.87
37.892143,3.67,29.79,-22.84,37.72
37.902402,3.62,29.65,-22.84,37.60
37.912279,3.56,29.46,-22.97,37.53
37.921915,3.62,29.30,-23.07,37.47
37.931961,3.60,29.05,-23.12,37.30
37.943498,3.56,28.77,-23.33,37.21
37.952027,3.61,28.57,-23.44,37.13
37.961815,3.66,28.44,-23.57,37.12
37.972583,3.71,28.47,-23.42,37.06
37.982037,3.72,28.27,-23.69,37.07
37.991738,3.68,27.91,-23.90,36.93
38.002484,3.62,27.50,-23.91,36.62
38.012442,3.66,27.36,-23.96,36.56
38.022167,3.65,27.61,-23.86,36.67
38.032959,3.60,27.94,-23.83,36.89
38.042506,3.48,28.32,-23.59,37.02
38.058764,3.48,28.61,-23.62,37.26
38.062733,3.54,28.90,-23.39,37.35
38.073988,3.56,29.22,-23.24,37.50
38.083177,3.54,29.62,-23.16,37.76
38.092752,3.50,30.00,-23.01,37.97
38.103331,3.56,29.88,-22.97,37.86
38.113112,3.56,29.80,-22.94,37.78
38.122629,3.61,29.67,-22.98,37.71
38.132801,3.59,29.60,-22.96,37.63
38.147881,3.54,29.58,-22.92,37.59
38.153929,3.51,29.56,-22.96,37.59
38.162498,3.49,29.44,-23.03,37.54
38.172421,3.51,29.33,-23.01,37.44
38.182568,3.48,29.29,-23.06,37.44
38.192859,3.46,29.28,-22.94,37.35
38.202063,3.46,29.45,-22.84,37.43
38.213092,3.49,29.57,-22.78,37.49
38.222882,3.43,29.77,-22.73,37.61
38.232948,3.46,29.99,-22.68,37.76
38.243080,3.44,30.23,-22.44,37.80
38.258991,3.40,30.32,-22.45,37.88
38.263164,3.40,30.55,-22.33,37.99
38.273018,3.40,30.50,-22.47,38.04
38.282516,3.48,30.23,-22.73,37.98
38.293096,3.44,30.11,-22.81,37.93
38.303210,3.46,29.91,-22.88,37.82
38.312612,3.45,29.78,-23.00,37.78
38.322941,3.45,29.83,-23.07,37.87
38.336924,3.48,29.94,-23.13,37.99
38.344836,3.44,29.72,-23.27,37.90
38.352770,3.50,29.44,-23.45,37.80
38.362374,3.49,29.17,-23.55,37.65
38.372400,3.50,29.16,-23.56,37.65
38.383060,3.46,29.18,-23.55,37.66
38.391956,3.49,28.95,-23.48,37.44
38.403518,3.55,28.69,-23.58,37.31
38.412742,3.49,28.54,-23.58,37.18
38.423500,3.46,28.67,-23.33,37.12
38.437481,3.37,29.12,-23.07,37.30
38.443932,3.36,29.54,-22.75,37.43
38.452253,3.32,29.57,-22.72,37.44
38.465242,3.38,29.41,-22.79,37.36
38.472927,3.32,29.76,-22.67,37.55
38.482776,3.28,29.84,-22.64,37.60
38.493039,3.39,29.89,-22.56,37.60
38.503156,3.37,30.12,-22.56,37.78
38.513267,3.45,30.01,-22.57,37.71
38.522738,3.42,30.05,-22.70,37.82
38.536080,3.53,30.17,-22.55,37.83
38.544847,3.54,30.30,-22.35,37.82
38.553384,3.53,30.33,-22.41,37.88
38.564069,3.65,30.39,-22.42,37.94
38.573368,3.56,30.40,-22.45,37.96
38.583265,3.59,30.41,-22.40,37.94
38.592331,3.48,30.30,-22.40,37.84
38.602648,3.50,30.27,-22.30,37.76
38.614667,3.49,30.28,-22.46,37.86
38.624969,3.44,30.37,-22.51,37.95
38.633331,3.50,30.34,-22.46,37.91
38.643586,3.44,30.50,-22.42,38.01
38.652574,3.50,30.76,-22.24,38.12
38.672420,3.51,30.57,-22.31,38.01
38.673658,3.57,30.60,-22.53,38.17
38.683367,3.60,30.48,-22.53,38.07
38.693296,3.64,30.30,-22.56,37.95
38.703031,3.66,30.27,-22.53,37.91
38.712994,3.68,30.29,-22.52,37.93
38.722722,3.65,30.15,-22.47,37.78
38.733102,3.60,30.05,-22.67,37.81
38.743380,3.62,30.04,-22.67,37.80
38.756784,3.57,30.13,-22.55,37.80
38.767073,3.46,30.24,-22.56,37.89
38.772857,3.36,30.34,-22.61,37.99
38.783537,3.39,30.22,-22.83,38.02
38.793348,3.31,30.06,-22.88,37.92
38.803486,3.34,29.99,-22.90,37.88
38.812860,3.37,29.91,-22.83,37.78
38.822894,3.29,29.93,-22.88,37.81
38.834759,3.31,30.01,-22.78,37.82
38.849748,3.33,30.17,-22.80,37.96
38.856782,3.38,30.26,-22.77,38.01
38.865355,3.43,30.37,-22.61,38.01
38.874148,3.50,30.43,-22.53,38.02
38.882619,3.44,30.49,-22.61,38.11
38.893902,3.48,30.40,-22.59,38.04
38.902733,3.51,30.21,-22.68,37.94
38.912672,3.53,30.13,-22.67,37.87
38.922545,3.64,29.90,-22.77,37.76
38.932673,3.60,29.73,-22.77,37.62
38.948109,3.53,29.83,-22.75,37.68
38.956767,3.53,29.76,-22.84,37.68
38.964669,3.55,29.82,-22.79,37.70
38.972800,3.50,29.91,-22.85,37.81
38.982767,3.54,30.16,-22.84,38.00
38.993075,3.56,30.28,-22.89,38.12
39.002693,3.57,30.29,-22.90,38.14
39.012997,3.60,30.54,-22.91,38.35
39.023384,3.65,30.65,-22.84,38.39
39.033314,3.70,30.89,-22.79,38.56
39.047126,3.70,31.09,-22.78,38.71
39.054663,3.64,31.17,-22.83,38.81
39.064754,3.64,31.26,-22.79,38.85
39.074363,3.61,31.02,-22.83,38.69
39.082948,3.55,31.00,-22.78,38.63
39.095687,3.57,31.02,-22.67,38.59
39.103431,3.54,30.77,-22.74,38.42
39.115517,3.50,30.70,-22.78,38.38
39.124249,3.59,30.54,-22.72,38.23
39.134389,3.68,30.43,-22.70,38.14
39.143262,3.72,30.39,-22.58,38.04
39.154992,3.71,30.45,-22.52,38.06
39.163090,3.78,30.60,-22.55,38.19
39.179392,3.77,30.51,-22.59,38.15
39.182733,3.78,30.54,-22.70,38.24
39.193343,3.79,30.29,-22.74,38.07
39.203604,3.83,30.15,-22.90,38.05
39.213031,3.75,29.91,-22.97,37.90
39.223028,3.75,29.90,-22.96,37.89
39.233044,3.84,29.93,-23.02,37.95
39.242577,3.81,29.91,-22.94,37.89
39.261149,3.75,29.96,-22.96,37.93
39.262861,3.75,29.94,-22.95,37.91
39.276629,3.70,30.06,-22.85,37.94
39.283291,3.59,30.15,-22.83,37.98
39.292952,3.60,30.38,-22.69,38.09
39.303537,3.60,30.37,-22.79,38.14
39.312936,3.59,30.22,-22.84,38.05
39.322985,3.61,30.24,-22.74,38.01
39.333067,3.67,30.07,-22.73,37.87
39.342685,3.61,30.00,-22.68,37.78
39.352826,3.60,30.07,-22.73,37.87
39.364983,3.62,30.05,-22.67,37.81
39.373351,3.68,30.02,-22.70,37.82
39.389297,3.66,29.91,-22.64,37.70
39.392571,3.61,29.95,-22.56,37.67
39.404420,3.59,29.96,-22.73,37.78
39.412528,3.64,29.93,-22.68,37.73
39.422555,3.73,30.21,-22.78,38.02
39.433041,3.76,30.15,-22.84,38.01
39.444868,3.79,30.13,-22.90,38.04
39.458059,3.82,30.07,-22.85,37.96
39.465063,3.86,30.10,-22.90,38.01
39.473035,3.83,30.05,-23.02,38.05
39.484635,3.90,29.90,-23.08,37.98
39.492925,3.86,29.79,-23.12,37.91
39.502968,3.86,29.71,-23.00,37.77
39.512941,3.87,29.82,-22.90,37.79
39.522850,3.84,29.96,-22.86,37.88
39.533868,3.92,30.15,-22.89,38.05
39.545086,3.84,30.19,-22.97,38.13
39.558374,3.94,30.33,-22.83,38.16
39.563304,3.96,30.28,-22.74,38.08
39.572186,3.99,30.24,-22.81,38.09
39.582435,3.96,30.11,-22.96,38.07
39.592481,4.00,29.68,-23.08,37.81
39.602033,4.01,29.44,-23.18,37.68
39.613194,3.90,29.34,-23.06,37.52
39.622358,3.89,29.34,-22.97,37.47
39.634039,3.79,29.39,-23.03,37.53
39.642910,3.65,29.40,-23.06,37.54
39.656616,3.57,29.67,-22.90,37.65
39.663729,3.53,29.77,-22.80,37.66
39.673031,3.49,30.11,-22.70,37.87
39.682539,3.48,30.10,-22.74,37.88
39.693089,3.53,30.00,-22.81,37.85
39.703341,3.60,29.96,-22.86,37.86
39.714284,3.62,30.02,-22.86,37.91
39.724658,3.64,30.21,-22.91,38.09
39.733751,3.71,30.27,-23.01,38.20
39.744995,3.77,30.30,-22.89,38.16
39.760771,3.83,30.50,-22.80,38.27
39.763400,3.88,30.73,-22.52,38.30
39.772783,3.76,30.72,-22.50,38.26
39.782449,3.72,30.61,-22.63,38.25
39.793449,3.70,30.41,-22.63,38.09
39.804254,3.75,30.27,-22.62,37.97
39.813173,3.68,30.13,-22.67,37.89
39.823709,3.73,30.12,-22.86,38.00
39.833262,3.70,30.05,-22.98,38.01
39.843863,3.59,30.07,-23.06,38.06
39.854111,3.67,30.24,-23.11,38.24
39.863105,3.71,30.38,-23.06,38.32
39.873046,3.77,30.56,-23.08,38.48
39.883269,3.79,30.49,-23.06,38.41
39.893210,3.82,30.51,-22.96,38.38
39.903161,3.72,30.44,-22.89,38.26
39.913083,3.76,30.32,-22.80,38.12
39.922614,3.78,30.33,-22.79,38.13
39.933370,3.72,30.39,-22.89,38.23
39.943151,3.70,30.45,-22.74,38.18
39.953527,3.66,30.48,-22.63,38.14
39.967745,3.68,30.65,-22.58,38.25
39.972579,3.64,30.63,-22.72,38.31
39.982588,3.68,30.67,-22.75,38.37
39.992942,3.56,30.66,-22.83,38.39
40.003630,3.64,30.55,-22.85,38.32
40.013198,3.70,30.43,-22.78,38.19
40.023098,3.67,30.43,-22.77,38.18
40.033573,3.68,30.41,-22.86,38.23
40.052562,3.66,30.45,-22.81,38.22
40.053950,3.68,30.57,-22.68,38.24
40.068641,3.73,30.57,-22.55,38.17
40.073019,3.82,30.52,-22.45,38.08
40.082567,3.77,30.39,-22.47,37.98
40.092746,3.76,30.34,-22.56,37.99
40.103058,3.79,30.30,-22.67,38.03
40.112845,3.81,30.21,-22.69,37.97
40.122772,3.75,30.19,-22.78,38.01
40.132486,3.66,30.16,-22.73,37.94
40.150269,3.57,30.15,-22.85,38.00
40.153446,3.54,30.22,-22.86,38.06
40.167377,3.54,30.35,-22.90,38.19
40.173873,3.62,30.43,-22.90,38.25
40.182589,3.62,30.30,-22.89,38.15
40.193970,3.62,30.35,-22.92,38.21
40.203027,3.73,30.28,-22.94,38.17
40.212981,3.82,30.22,-22.97,38.15
40.222844,3.81,30.27,-23.06,38.24
40.232926,3.72,30.27,-23.00,38.20
40.249546,3.71,30.40,-22.92,38.26
40.258217,3.61,30.46,-22.77,38.20
40.267005,3.62,30.49,-22.68,38.17
40.273957,3.61,30.48,-22.50,38.05
40.282925,3.48,30.35,-22.51,37.95
40.293748,3.48,30.33,-22.56,37.96
40.303148,3.46,30.27,-22.50,37.87
40.312788,3.49,30.30,-22.57,37.95
40.322863,3.54,30.30,-22.48,37.90
40.333050,3.56,30.30,-22.56,37.95
40.346987,3.54,30.43,-22.56,38.04
40.356824,3.61,30.46,-22.59,38.10
40.363656,3.65,30.54,-22.52,38.12
40.373192,3.66,30.51,-22.45,38.06
40.384918,3.66,30.44,-22.44,37.99
40.393404,3.66,30.39,-22.41,37.94
40.403471,3.64,30.27,-22.53,37.91
40.413362,3.62,30.24,-22.51,37.87
40.424910,3.61,30.22,-22.46,37.82
40.433342,3.55,30.29,-22.47,37.88
40.443896,3.60,30.37,-22.55,37.99
40.453282,3.62,30.35,-22.63,38.03
40.462705,3.61,30.51,-22.68,38.19
40.479843,3.70,30.54,-22.77,38.27
40.483196,3.68,30.57,-22.70,38.26
40.493682,3.70,30.45,-22.73,38.18
40.503456,3.66,30.37,-22.86,38.19
40.514387,3.68,30.26,-22.91,38.13
40.523325,3.68,30.35,-22.86,38.18
40.533816,3.72,30.44,-22.72,38.16
40.543081,3.75,30.39,-22.61,38.06
40.553033,3.67,30.40,-22.51,38.01
40.564847,3.68,30.55,-22.63,38.20
40.579593,3.73,30.67,-22.56,38.26
40.583082,3.75,30.72,-22.45,38.23
40.592981,3.75,30.66,-22.41,38.16
40.602764,3.71,30.52,-22.41,38.05
40.615173,3.75,30.56,-22.52,38.15
40.622966,3.82,30.55,-22.47,38.12
40.634139,3.84,30.54,-22.62,38.20
40.643876,3.83,30.39,-22.55,38.03
40.662410,3.81,30.43,-22.56,38.07
40.663820,3.86,30.56,-22.53,38.17
40.682235,3.78,30.73,-22.57,38.32
40.683749,3.82,30.76,-22.57,38.34
40.692545,3.81,30.57,-22.67,38.25
40.704926,3.81,30.29,-22.94,38.19
40.712480,3.90,30.10,-22.96,38.06
40.722628,3.98,29.99,-22.90,37.94
40.732581,3.96,29.74,-23.11,37.87
40.742727,3.98,29.49,-23.28,37.78
40.759326,3.98,29.33,-23.29,37.66
40.763264,3.98,29.30,-23.36,37.69
40.773056,3.89,29.29,-23.23,37.59
40.782624,3.87,29.44,-23.20,37.68
40.793067,3.78,29.58,-23.12,37.74
40.803097,3.72,29.61,-23.13,37.76
40.812497,3.72,29.68,-23.05,37.76
40.823330,3.71,29.82,-22.86,37.76
40.835474,3.71,29.96,-22.88,37.88
40.844019,3.72,30.05,-22.77,37.88
40.853950,3.70,30.32,-22.63,38.01
40.864791,3.61,30.51,-22.37,38.01
40.874112,3.66,30.65,-22.33,38.09
40.883457,3.68,30.66,-22.28,38.08
40.893357,3.72,30.82,-22.20,38.16
40.905083,3.72,30.78,-22.25,38.16
40.913069,3.73,30.68,-22.28,38.10
40.923372,3.75,30.67,-22.31,38.11
40.935782,3.81,30.43,-22.39,37.97
40.943639,3.82,30.45,-22.44,38.02
40.952462,3.78,30.49,-22.45,38.05
40.962799,3.73,30.63,-22.57,38.23
40.973039,3.70,30.68,-22.42,38.18
40.986718,3.77,30.72,-22.46,38.24
40.992825,3.77,30.70,-22.47,38.23
41.007994,3.66,30.77,-22.47,38.28
41.014062,3.57,30.93,-22.53,38.43
41.022762,3.57,30.91,-22.47,38.39
41.033713,3.56,30.90,-22.45,38.36
41.042721,3.65,30.82,-22.51,38.34
41.054438,3.62,30.81,-22.67,38.42
41.063190,3.56,30.79,-22.74,38.45
41.072685,3.56,30.89,-22.59,38.44
41.082680,3.66,30.74,-22.56,38.31
41.093062,3.68,30.55,-22.61,38.18
41.105149,3.73,30.54,-22.63,38.19
41.113278,3.81,30.46,-22.72,38.19
41.124245,3.75,30.51,-22.62,38.17
41.132598,3.76,30.63,-22.67,38.29
41.142773,3.76,30.67,-22.61,38.29
41.153172,3.77,30.85,-22.59,38.43
41.184859,3.67,30.94,-22.68,38.54
41.187167,3.73,31.10,-22.70,38.68
41.188271,3.75,31.13,-22.73,38.73
41.193743,3.62,31.12,-22.73,38.71
41.205427,3.65,31.12,-22.81,38.76
41.213482,3.67,30.93,-22.84,38.62
41.223798,3.67,30.65,-22.86,38.41
41.232608,3.68,30.32,-22.96,38.21
41.243483,3.75,30.05,-22.95,37.99
41.255004,3.72,30.19,-22.92,38.09
41.270013,3.66,30.19,-22.92,38.09
41.273441,3.68,30.24,-22.95,38.14
41.289605,3.76,30.24,-22.84,38.08
41.292790,3.81,30.32,-22.80,38.13
41.302712,3.83,30.44,-22.81,38.23
41.313342,3.89,30.60,-22.77,38.34
41.324719,3.96,30.74,-22.64,38.39
41.333792,4.05,30.72,-22.58,38.34
41.343557,4.11,30.60,-22.62,38.27
41.353175,4.16,30.56,-22.48,38.17
41.367122,4.16,30.70,-22.48,38.28
41.374446,4.16,30.60,-22.46,38.18
41.384105,4.25,30.65,-22.52,38.27
41.393096,4.22,30.62,-22.62,38.30
41.403087,4.18,30.55,-22.88,38.39
41.413150,4.20,30.43,-22.91,38.32
41.423214,4.31,30.27,-23.01,38.26
41.432563,4.38,30.28,-23.12,38.35
41.444450,4.33,30.18,-23.14,38.28
41.453007,4.29,30.30,-23.13,38.37
41.462872,4.15,30.49,-23.03,38.44
41.472986,4.07,30.44,-23.03,38.39
41.482700,4.10,30.62,-22.85,38.43
41.500333,3.96,30.61,-22.94,38.45
41.502697,3.82,30.71,-22.90,38.50
41.513626,3.77,30.56,-22.84,38.34
41.523398,3.73,30.39,-22.98,38.29
41.533242,3.72,30.37,-23.01,38.28
41.543755,3.76,30.34,-23.02,38.27
41.552919,3.76,30.41,-22.97,38.30
41.564050,3.70,30.54,-22.97,38.39
41.573313,3.77,30.62,-22.84,38.39
41.584768,3.78,30.71,-22.69,38.37
41.598899,3.79,30.90,-22.77,38.57
41.605249,3.84,30.91,-22.67,38.53
41.613936,3.86,30.78,-22.66,38.41
41.625875,3.89,30.55,-22.66,38.23
41.633121,3.98,30.45,-22.63,38.15
41.642662,3.95,30.38,-22.58,38.06
41.653369,3.98,30.37,-22.53,38.02
41.665288,3.99,30.43,-22.56,38.09
41.673861,4.03,30.33,-22.59,38.03
41.682986,4.00,30.32,-22.50,37.96
41.692941,4.06,30.24,-22.52,37.93
41.702618,4.10,30.17,-22.61,37.92
41.712729,4.10,30.33,-22.62,38.06
41.722893,4.20,30.26,-22.52,37.95
41.733108,4.21,30.18,-22.72,38.01
41.743135,4.16,30.16,-22.66,37.95
41.755130,4.15,30.16,-22.57,37.90
41.762919,4.23,30.30,-22.62,38.05
41.778737,4.15,30.49,-22.48,38.11
41.782892,4.10,30.61,-22.40,38.15
41.794479,4.10,30.43,-22.46,38.04
41.802166,4.09,30.28,-22.58,37.99
41.812699,4.00,30.28,-22.57,37.98
41.823518,4.00,30.30,-22.63,38.03
41.833003,3.94,30.33,-22.64,38.05
41.843271,3.82,30.39,-22.63,38.08
41.853334,3.86,30.50,-22.66,38.19
41.867621,3.86,30.56,-22.63,38.22
41.875439,3.86,30.68,-22.62,38.31
41.883204,3.82,30.76,-22.58,38.35
41.895006,3.84,30.77,-22.50,38.31
41.903486,3.86,30.70,-22.51,38.26
41.914645,3.88,30.56,-22.53,38.17
41.922750,3.96,30.55,-22.62,38.22
41.933855,3.87,30.43,-22.69,38.15
41.942765,3.83,30.56,-22.69,38.26
41.960099,3.76,30.66,-22.62,38.28
41.965327,3.70,30.76,-22.58,38.33
41.976746,3.76,30.77,-22.61,38.36
41.983196,3.86,30.77,-22.61,38.37
41.993011,3.83,30.78,-22.58,38.37
42.004034,3.79,30.72,-22.68,38.37
42.013127,3.90,30.61,-22.67,38.29
42.022957,4.00,30.57,-22.67,38.27
42.032975,4.12,30.48,-22.78,38.27
42.042878,4.18,30.40,-22.91,38.30
42.059375,4.15,30.46,-22.92,38.35
42.064852,4.09,30.52,-22.81,38.33
42.076725,4.15,30.63,-22.68,38.34
42.083019,4.22,30.57,-22.50,38.19
42.093035,4.20,30.61,-22.57,38.26
42.103396,4.15,30.59,-22.58,38.24
42.113946,4.01,30.55,-22.48,38.14
42.122849,3.98,30.65,-22.37,38.15
42.133798,3.92,30.70,-22.44,38.22
42.142775,3.88,30.72,-22.50,38.27
42.157953,3.83,30.81,-22.59,38.39
42.165225,3.72,30.98,-22.64,38.55
42.175351,3.71,31.04,-22.51,38.52
42.182841,3.65,30.67,-22.63,38.29
42.192661,3.64,30.57,-22.64,38.22
42.203379,3.65,30.48,-22.58,38.11
42.214328,3.64,30.35,-22.50,37.96
42.223721,3.68,30.33,-22.62,38.01
42.233354,3.67,30.27,-22.63,37.97
42.243165,3.71,30.17,-22.52,37.83
42.257279,3.71,30.26,-22.66,37.98
42.264905,3.77,30.54,-22.52,38.13
42.274760,3.82,30.65,-22.44,38.17
42.284281,3.83,30.67,-22.46,38.21
42.292712,3.94,30.62,-22.45,38.17
42.303455,3.87,30.65,-22.36,38.13
42.313050,3.89,30.62,-22.41,38.15
42.322903,3.92,30.65,-22.52,38.23
42.333694,3.90,30.65,-22.35,38.13
42.342944,3.87,30.74,-22.28,38.16
42.353056,3.83,30.81,-22.33,38.24
42.365064,3.83,30.84,-22.35,38.28
42.385596,3.71,30.81,-22.30,38.21
42.387899,3.77,30.79,-22.24,38.17
42.406379,3.71,30.89,-22.18,38.21
42.408222,3.75,30.84,-22.16,38.16
42.413287,3.78,30.62,-22.22,38.02
42.423121,3.75,30.56,-22.30,38.02
42.434541,3.76,30.48,-22.39,38.00
42.442167,3.76,30.44,-22.37,37.96
42.452832,3.84,30.55,-22.40,38.08
42.463116,3.76,30.48,-22.57,38.11
42.476179,3.75,30.35,-22.50,37.97
42.492066,3.66,30.46,-22.58,38.10
42.493228,3.60,30.60,-22.63,38.23
42.502666,3.57,30.51,-22.57,38.12
42.512740,3.59,30.44,-22.67,38.12
42.523360,3.57,30.48,-22.73,38.19
42.532842,3.53,30.50,-22.83,38.26
42.544238,3.60,30.61,-22.73,38.29
42.554070,3.68,30.74,-22.72,38.40
42.570429,3.72,30.76,-22.59,38.34
42.577855,3.78,30.77,-22.56,38.34
42.587858,3.83,30.87,-22.58,38.44
42.593176,3.82,30.90,-22.45,38.39
42.603938,3.86,30.74,-22.47,38.28
42.613710,3.86,30.57,-22.47,38.14
42.623720,3.84,30.51,-22.48,38.10
42.633510,3.84,30.52,-22.59,38.17
42.644595,3.73,30.45,-22.68,38.15
42.653014,3.62,30.52,-22.67,38.19
42.668055,3.66,30.56,-22.74,38.27
42.673044,3.64,30.66,-22.70,38.32
42.684471,3.70,30.78,-22.69,38.42
42.693044,3.67,30.70,-22.73,38.37
42.702960,3.62,30.56,-22.75,38.27
42.713942,3.54,30.41,-22.74,38.14
42.723373,3.71,30.44,-22.73,38.17
42.733862,3.78,30.34,-22.63,38.04
42.743142,3.76,30.39,-22.59,38.06
42.754258,3.82,30.46,-22.73,38.20
42.767225,3.78,30.54,-22.67,38.22
42.774761,3.84,30.73,-22.61,38.34
42.785347,3.93,30.84,-22.59,38.43
42.792774,4.04,30.84,-22.51,38.39
42.803065,3.98,30.72,-22.48,38.28
42.812837,4.00,30.73,-22.48,38.29
42.823132,4.07,30.54,-22.50,38.15
42.833267,4.11,30.46,-22.28,37.96
42.846431,4.12,30.56,-22.23,38.01
42.853696,4.21,30.71,-22.11,38.07
42.866338,4.25,30.89,-22.09,38.22
42.876833,4.26,30.96,-22.20,38.34
42.885480,4.37,31.02,-22.11,38.34
42.892750,4.43,31.01,-22.16,38.37
42.902916,4.49,31.09,-22.08,38.39
42.914169,4.64,31.13,-22.13,38.48
42.923887,4.71,31.01,-22.22,38.44
42.932954,4.78,30.90,-22.16,38.32
42.943209,4.86,30.81,-22.01,38.17
42.953070,4.95,30.89,-21.92,38.20
42.964213,4.97,30.99,-21.97,38.31
42.973130,5.06,30.96,-22.05,38.35
42.982899,5.10,30.98,-22.01,38.34
42.993074,5.11,30.79,-22.08,38.24
43.005700,5.12,30.56,-22.12,38.07
43.012598,5.11,30.40,-22.30,38.05
43.022965,5.18,30.12,-22.46,37.93
43.032163,5.18,29.98,-22.63,37.92
43.042366,5.29,29.85,-22.64,37.84
43.052514,5.32,29.76,-22.72,37.81
43.062918,5.40,29.67,-22.78,37.79
43.079588,5.37,29.62,-22.73,37.72
43.081871,5.43,29.76,-22.66,37.79
43.093483,5.50,29.91,-22.52,37.85
43.102447,5.53,30.06,-22.44,37.92
43.112886,5.55,30.01,-22.17,37.72
43.123311,5.55,30.12,-22.16,37.80
43.132957,5.55,30.32,-22.01,37.87
43.142882,5.56,30.50,-21.74,37.87
43.153092,5.66,30.73,-21.79,38.10
43.164841,5.70,30.89,-21.80,38.24
43.177724,5.76,31.02,-21.76,38.33
43.182984,5.78,30.93,-21.81,38.29
43.193153,5.88,30.99,-21.83,38.36
43.203364,5.90,30.96,-21.91,38.39
43.213581,6.04,30.84,-21.75,38.22
43.222748,6.04,30.72,-21.95,38.23
43.233325,6.00,30.70,-21.95,38.21
43.242866,5.90,30.77,-21.83,38.18
43.260559,5.88,30.74,-22.00,38.26
43.265157,5.95,30.95,-21.92,38.39
43.276547,5.95,30.94,-22.07,38.47
43.282939,5.93,30.84,-22.03,38.36
43.294176,5.89,30.88,-22.08,38.42
43.304658,5.97,30.90,-22.20,38.52
43.314335,6.01,30.91,-22.16,38.51
43.322168,6.16,30.79,-22.18,38.45
43.333309,6.17,30.70,-22.11,38.33
43.342972,6.08,30.67,-22.08,38.28
43.359358,6.06,30.79,-22.05,38.35
43.364142,6.03,30.79,-21.85,38.24
43.375909,6.01,30.76,-21.94,38.25
43.382720,5.95,30.63,-21.84,38.09
43.392921,5.95,30.55,-21.80,38.00
43.402360,5.88,30.40,-21.91,37.93
43.413689,5.88,30.29,-21.86,37.82
43.423005,5.95,30.21,-21.74,37.69
43.432967,6.01,30.07,-21.69,37.56
43.443026,6.12,30.19,-21.57,37.61
43.457791,6.16,30.23,-21.40,37.55
43.466293,6.27,30.24,-21.34,37.54
43.475089,6.43,30.16,-21.29,37.47
43.482908,6.56,30.11,-20.97,37.28
43.493115,6.72,30.18,-20.69,37.21
43.502906,6.91,30.15,-20.48,37.10
43.513088,7.10,29.99,-20.08,36.78
43.522861,7.34,29.90,-19.74,36.58
43.533378,7.58,29.79,-19.39,36.34
43.543121,7.82,29.87,-18.85,36.17
43.557625,8.04,30.00,-18.15,35.97
43.566295,8.42,30.11,-17.51,35.83
43.572985,8.76,30.15,-16.93,35.67
43.584708,9.09,30.09,-16.40,35.45
43.592631,9.59,30.09,-15.92,35.36
43.603138,10.14,30.18,-15.47,35.40
43.612930,10.70,30.12,-15.13,35.36
43.622523,11.38,30.30,-14.69,35.55
43.633838,12.09,30.28,-14.36,35.63
43.642608,12.79,30.17,-14.19,35.71
43.652980,13.37,30.16,-13.98,35.83
43.663255,13.93,30.12,-13.82,35.95
43.672826,14.26,30.13,-13.52,35.97
43.688836,14.64,29.68,-13.21,35.64
43.693279,15.10,29.41,-12.68,35.41
43.704275,15.53,28.74,-12.26,34.90
43.714188,16.04,28.07,-11.85,34.43
43.723058,16.74,27.72,-11.35,34.31
43.732337,17.84,27.47,-10.47,34.39
43.742742,19.06,27.44,-9.53,34.74
43.755782,20.53,27.66,-8.74,35.54
43.762358,22.03,28.07,-8.16,36.61
43.775123,23.30,28.72,-7.70,37.78
43.784861,24.33,29.62,-7.20,39.00
